,year,chamber,district_number,winner,DEM,REP,LIB,CST,GRE,UNA,REP_wasted,DEM_wasted,wasted,dem_percent
869,2012-01-01,house,116,REP,16519.0,21291.0,0.0,0.0,0.0,0.0,4771.0,16519.0,21290.0,0.4368950013224015
870,2012-01-01,house,117,REP,0.0,26217.0,0.0,0.0,0.0,0.0,26216.0,0.0,26216.0,0.0
871,2012-01-01,house,118,REP,17788.0,18749.0,0.0,0.0,0.0,0.0,960.0,17788.0,18748.0,0.4868489476421162
872,2012-01-01,house,119,DEM,16679.0,15562.0,0.0,0.0,0.0,0.0,15562.0,1116.0,16678.0,0.5173226636890915
873,2012-01-01,house,12,DEM,22064.0,11443.0,0.0,0.0,0.0,0.0,11443.0,10620.0,22063.0,0.6584892708986182
874,2012-01-01,house,120,REP,0.0,28903.0,0.0,0.0,0.0,0.0,28902.0,0.0,28902.0,0.0
875,2012-01-01,house,13,REP,0.0,28416.0,3752.0,0.0,0.0,0.0,28415.0,0.0,28415.0,0.0
876,2012-01-01,house,14,REP,0.0,15861.0,0.0,0.0,0.0,0.0,15860.0,0.0,15860.0,0.0
877,2012-01-01,house,15,REP,0.0,12111.0,0.0,0.0,0.0,0.0,12110.0,0.0,12110.0,0.0
878,2012-01-01,house,16,REP,0.0,22254.0,0.0,0.0,0.0,0.0,22253.0,0.0,22253.0,0.0
879,2012-01-01,house,17,REP,14107.0,27578.0,0.0,0.0,0.0,0.0,13470.0,14107.0,27577.0,0.3384190955979369
880,2012-01-01,house,18,DEM,22588.0,11362.0,0.0,0.0,0.0,0.0,11362.0,11225.0,22587.0,0.6653313696612666
881,2012-01-01,house,19,REP,15131.0,22958.0,0.0,0.0,0.0,0.0,7826.0,15131.0,22957.0,0.39725380030980073
882,2012-01-01,house,2,DEM,20398.0,15587.0,0.0,0.0,0.0,0.0,15587.0,4810.0,20397.0,0.5668472974850632
883,2012-01-01,house,20,REP,14179.0,25282.0,0.0,0.0,0.0,0.0,11102.0,14179.0,25281.0,0.3593167937964066
884,2012-01-01,house,21,DEM,25631.0,0.0,0.0,0.0,0.0,0.0,0.0,25630.0,25630.0,1.0
885,2012-01-01,house,22,DEM,21187.0,0.0,0.0,0.0,0.0,0.0,0.0,21186.0,21186.0,1.0
886,2012-01-01,house,23,DEM,30670.0,0.0,0.0,0.0,0.0,0.0,0.0,30669.0,30669.0,1.0
887,2012-01-01,house,24,DEM,28724.0,0.0,0.0,0.0,0.0,0.0,0.0,28723.0,28723.0,1.0
888,2012-01-01,house,25,REP,14164.0,24434.0,0.0,0.0,0.0,0.0,10269.0,14164.0,24433.0,0.36696201875744855
889,2012-01-01,house,26,REP,15633.0,23125.0,0.0,0.0,0.0,0.0,7491.0,15633.0,23124.0,0.4033489860157903
890,2012-01-01,house,27,DEM,29714.0,0.0,2960.0,0.0,0.0,0.0,0.0,29713.0,29713.0,1.0
891,2012-01-01,house,28,REP,0.0,25169.0,0.0,0.0,0.0,0.0,25168.0,0.0,25168.0,0.0
892,2012-01-01,house,29,DEM,38181.0,0.0,0.0,0.0,0.0,0.0,0.0,38180.0,38180.0,1.0
893,2012-01-01,house,3,REP,14320.0,20811.0,0.0,0.0,0.0,0.0,6490.0,14320.0,20810.0,0.40761720417864566
894,2012-01-01,house,30,DEM,33697.0,0.0,0.0,0.0,0.0,0.0,0.0,33696.0,33696.0,1.0
895,2012-01-01,house,31,DEM,32497.0,0.0,0.0,0.0,0.0,0.0,0.0,32496.0,32496.0,1.0
896,2012-01-01,house,32,DEM,27057.0,11170.0,0.0,0.0,0.0,0.0,11170.0,15886.0,27056.0,0.7077981531378346
897,2012-01-01,house,33,DEM,31386.0,0.0,0.0,0.0,0.0,0.0,0.0,31385.0,31385.0,1.0
898,2012-01-01,house,34,DEM,32206.0,0.0,0.0,0.0,0.0,0.0,0.0,32205.0,32205.0,1.0
899,2012-01-01,house,35,REP,19778.0,20435.0,0.0,0.0,0.0,0.0,656.0,19778.0,20434.0,0.49183099992539725
900,2012-01-01,house,36,REP,21485.0,26217.0,0.0,0.0,0.0,0.0,4731.0,21485.0,26216.0,0.450400402498847
901,2012-01-01,house,37,REP,18809.0,24942.0,0.0,0.0,0.0,0.0,6132.0,18809.0,24941.0,0.429910173481749
902,2012-01-01,house,38,DEM,29665.0,0.0,0.0,0.0,0.0,4169.0,0.0,29664.0,29664.0,1.0
903,2012-01-01,house,39,DEM,27585.0,0.0,0.0,0.0,0.0,0.0,0.0,27584.0,27584.0,1.0
904,2012-01-01,house,4,REP,9896.0,20371.0,1053.0,0.0,0.0,0.0,10474.0,9896.0,20370.0,0.32695675157762577
905,2012-01-01,house,40,REP,17541.0,22613.0,1828.0,0.0,0.0,0.0,5071.0,17541.0,22612.0,0.43684315385764805
906,2012-01-01,house,41,REP,20150.0,21639.0,0.0,0.0,0.0,0.0,1488.0,20150.0,21638.0,0.48218430687501496
907,2012-01-01,house,42,DEM,23240.0,6766.0,0.0,0.0,0.0,0.0,6766.0,16473.0,23239.0,0.7745117643138039
908,2012-01-01,house,43,DEM,23832.0,10417.0,0.0,0.0,0.0,0.0,10417.0,13414.0,23831.0,0.6958451341645011
909,2012-01-01,house,44,DEM,17266.0,13398.0,0.0,0.0,0.0,0.0,13398.0,3867.0,17265.0,0.5630707018001565
910,2012-01-01,house,45,REP,12532.0,16208.0,0.0,0.0,0.0,0.0,3675.0,12532.0,16207.0,0.4360473208072373
911,2012-01-01,house,46,DEM,18160.0,15431.0,0.0,0.0,0.0,0.0,15431.0,2728.0,18159.0,0.5406209996725313
912,2012-01-01,house,47,DEM,18322.0,0.0,0.0,0.0,0.0,0.0,0.0,18321.0,18321.0,1.0
913,2012-01-01,house,48,DEM,27193.0,0.0,0.0,0.0,0.0,0.0,0.0,27192.0,27192.0,1.0
914,2012-01-01,house,49,REP,24134.0,28300.0,0.0,0.0,0.0,0.0,4165.0,24134.0,28299.0,0.4602738681008506
915,2012-01-01,house,5,DEM,27458.0,0.0,0.0,0.0,0.0,0.0,0.0,27457.0,27457.0,1.0
916,2012-01-01,house,50,DEM,24806.0,20266.0,0.0,0.0,0.0,0.0,20266.0,4539.0,24805.0,0.5503638622648207
917,2012-01-01,house,51,REP,14533.0,15764.0,0.0,0.0,0.0,0.0,1230.0,14533.0,15763.0,0.4796844572069842
918,2012-01-01,house,52,REP,0.0,27521.0,0.0,0.0,0.0,0.0,27520.0,0.0,27520.0,0.0
919,2012-01-01,house,53,REP,13370.0,17365.0,0.0,0.0,0.0,0.0,3994.0,13370.0,17364.0,0.4350089474540426
920,2012-01-01,house,54,DEM,22159.0,17339.0,0.0,0.0,0.0,0.0,17339.0,4819.0,22158.0,0.5610157476327915
921,2012-01-01,house,55,REP,14540.0,18962.0,0.0,0.0,0.0,0.0,4421.0,14540.0,18961.0,0.4340039400632798
922,2012-01-01,house,56,DEM,35173.0,10248.0,0.0,0.0,0.0,0.0,10248.0,24924.0,35172.0,0.7743774905880539
923,2012-01-01,house,57,DEM,32020.0,0.0,0.0,0.0,0.0,0.0,0.0,32019.0,32019.0,1.0
924,2012-01-01,house,58,DEM,32895.0,8294.0,0.0,0.0,0.0,0.0,8294.0,24600.0,32894.0,0.7986355580373401
925,2012-01-01,house,59,REP,0.0,32872.0,0.0,0.0,0.0,0.0,32871.0,0.0,32871.0,0.0
926,2012-01-01,house,6,DEM,20756.0,20298.0,0.0,0.0,0.0,0.0,20298.0,457.0,20755.0,0.505578019194232
927,2012-01-01,house,60,DEM,27755.0,0.0,0.0,0.0,0.0,0.0,0.0,27754.0,27754.0,1.0
928,2012-01-01,house,61,REP,14988.0,26465.0,0.0,0.0,0.0,0.0,11476.0,14988.0,26464.0,0.3615661110172967
929,2012-01-01,house,62,REP,0.0,27633.0,8574.0,0.0,0.0,0.0,27632.0,0.0,27632.0,0.0
930,2012-01-01,house,63,REP,14870.0,19435.0,0.0,0.0,0.0,0.0,4564.0,14870.0,19434.0,0.4334645095467133
931,2012-01-01,house,64,REP,12721.0,18296.0,0.0,0.0,0.0,0.0,5574.0,12721.0,18295.0,0.4101299287487507
932,2012-01-01,house,65,REP,14534.0,21324.0,0.0,0.0,0.0,0.0,6789.0,14534.0,21323.0,0.40532098834290814
933,2012-01-01,house,66,DEM,21659.0,0.0,0.0,0.0,0.0,0.0,0.0,21658.0,21658.0,1.0
934,2012-01-01,house,67,REP,13700.0,22911.0,0.0,0.0,0.0,0.0,9210.0,13700.0,22910.0,0.37420447406517166
935,2012-01-01,house,68,REP,12200.0,22811.0,0.0,0.0,0.0,0.0,10610.0,12200.0,22810.0,0.34846191197052356
936,2012-01-01,house,69,REP,0.0,23458.0,0.0,0.0,0.0,0.0,23457.0,0.0,23457.0,0.0
937,2012-01-01,house,7,DEM,27761.0,0.0,0.0,0.0,0.0,0.0,0.0,27760.0,27760.0,1.0
938,2012-01-01,house,70,REP,0.0,24642.0,0.0,0.0,0.0,0.0,24641.0,0.0,24641.0,0.0
939,2012-01-01,house,71,DEM,23545.0,6664.0,0.0,0.0,0.0,0.0,6664.0,16880.0,23544.0,0.7794034890264491
940,2012-01-01,house,72,DEM,26561.0,9158.0,0.0,0.0,0.0,0.0,9158.0,17402.0,26560.0,0.743609843500658
941,2012-01-01,house,73,REP,9659.0,24076.0,0.0,0.0,0.0,0.0,14416.0,9659.0,24075.0,0.2863198458574181
942,2012-01-01,house,74,REP,14742.0,26616.0,0.0,0.0,0.0,0.0,11873.0,14742.0,26615.0,0.35644857101407224
943,2012-01-01,house,75,REP,0.0,29073.0,0.0,0.0,0.0,0.0,29072.0,0.0,29072.0,0.0
944,2012-01-01,house,76,REP,0.0,25486.0,0.0,0.0,0.0,0.0,25485.0,0.0,25485.0,0.0
945,2012-01-01,house,77,REP,13279.0,21526.0,0.0,0.0,0.0,0.0,8246.0,13279.0,21525.0,0.3815256428674041
946,2012-01-01,house,78,REP,8272.0,24880.0,0.0,0.0,0.0,0.0,16607.0,8272.0,24879.0,0.24951737451737452
947,2012-01-01,house,79,REP,11859.0,27749.0,0.0,0.0,0.0,0.0,15889.0,11859.0,27748.0,0.29940921026055345
948,2012-01-01,house,8,REP,17982.0,24019.0,0.0,0.0,0.0,0.0,6036.0,17982.0,24018.0,0.4281326635080117
949,2012-01-01,house,80,REP,11009.0,24080.0,0.0,0.0,0.0,0.0,13070.0,11009.0,24079.0,0.31374504830573685
950,2012-01-01,house,81,REP,0.0,25775.0,0.0,0.0,0.0,0.0,25774.0,0.0,25774.0,0.0
951,2012-01-01,house,82,REP,0.0,24674.0,0.0,0.0,0.0,0.0,24673.0,0.0,24673.0,0.0
952,2012-01-01,house,83,REP,12347.0,21219.0,0.0,0.0,0.0,0.0,8871.0,12347.0,21218.0,0.36784245963177026
953,2012-01-01,house,84,REP,12388.0,23284.0,0.0,0.0,0.0,0.0,10895.0,12388.0,23283.0,0.34727517380578604
954,2012-01-01,house,85,REP,10077.0,21895.0,0.0,0.0,0.0,0.0,11817.0,10077.0,21894.0,0.31518203427999497
955,2012-01-01,house,86,REP,12584.0,19537.0,0.0,0.0,0.0,0.0,6952.0,12584.0,19536.0,0.3917686248871455
956,2012-01-01,house,87,REP,0.0,25757.0,0.0,0.0,0.0,0.0,25756.0,0.0,25756.0,0.0
957,2012-01-01,house,88,REP,18106.0,22081.0,0.0,0.0,0.0,0.0,3974.0,18106.0,22080.0,0.45054370816433176
958,2012-01-01,house,89,REP,0.0,25735.0,0.0,0.0,0.0,0.0,25734.0,0.0,25734.0,0.0
959,2012-01-01,house,9,REP,18644.0,19780.0,0.0,0.0,0.0,0.0,1135.0,18644.0,19779.0,0.4852175723506142
960,2012-01-01,house,90,REP,0.0,23153.0,0.0,0.0,0.0,0.0,23152.0,0.0,23152.0,0.0
961,2012-01-01,house,91,REP,14334.0,22417.0,0.0,0.0,0.0,0.0,8082.0,14334.0,22416.0,0.3900302032597752
962,2012-01-01,house,92,REP,17820.0,18843.0,0.0,0.0,0.0,0.0,1022.0,17820.0,18842.0,0.48604860486048607
963,2012-01-01,house,93,REP,18820.0,20003.0,0.0,0.0,0.0,0.0,1182.0,18820.0,20002.0,0.48476418617829636
964,2012-01-01,house,94,REP,0.0,23601.0,0.0,0.0,0.0,0.0,23600.0,0.0,23600.0,0.0
965,2012-01-01,house,95,REP,0.0,27856.0,0.0,0.0,0.0,0.0,27855.0,0.0,27855.0,0.0
966,2012-01-01,house,96,REP,12664.0,21073.0,0.0,0.0,0.0,0.0,8408.0,12664.0,21072.0,0.3753742182173874
967,2012-01-01,house,97,REP,0.0,26690.0,0.0,0.0,0.0,0.0,26689.0,0.0,26689.0,0.0
968,2012-01-01,house,98,REP,0.0,27971.0,0.0,0.0,0.0,0.0,27970.0,0.0,27970.0,0.0
969,2012-01-01,house,99,DEM,28282.0,0.0,0.0,0.0,0.0,0.0,0.0,28281.0,28281.0,1.0
970,2012-01-01,senate,1,REP,43714.0,43735.0,0.0,0.0,0.0,0.0,20.0,43714.0,43734.0,0.4998799300163524
971,2012-01-01,senate,10,REP,0.0,48772.0,0.0,0.0,0.0,0.0,48771.0,0.0,48771.0,0.0
972,2012-01-01,senate,11,REP,34291.0,53127.0,0.0,0.0,0.0,0.0,18835.0,34291.0,53126.0,0.39226475096662017
973,2012-01-01,senate,12,REP,36337.0,37809.0,0.0,0.0,0.0,0.0,1471.0,36337.0,37808.0,0.4900736384970194
974,2012-01-01,senate,13,DEM,46974.0,17770.0,0.0,0.0,0.0,0.0,17770.0,29203.0,46973.0,0.7255344124552082
975,2012-01-01,senate,14,DEM,72652.0,0.0,0.0,0.0,0.0,0.0,0.0,72651.0,72651.0,1.0
976,2012-01-01,senate,15,REP,49050.0,61981.0,0.0,0.0,0.0,0.0,12930.0,49050.0,61980.0,0.44176851509938664
977,2012-01-01,senate,16,DEM,69405.0,0.0,0.0,0.0,0.0,0.0,0.0,69404.0,69404.0,1.0
978,2012-01-01,senate,17,REP,49298.0,57101.0,0.0,0.0,0.0,0.0,7802.0,49298.0,57100.0,0.46333142228780344
979,2012-01-01,senate,18,REP,40897.0,51873.0,0.0,0.0,0.0,0.0,10975.0,40897.0,51872.0,0.440842944917538
980,2012-01-01,senate,19,REP,31936.0,37308.0,0.0,0.0,0.0,0.0,5371.0,31936.0,37307.0,0.46120963549188376
981,2012-01-01,senate,2,REP,31479.0,53873.0,0.0,0.0,0.0,0.0,22393.0,31479.0,53872.0,0.3688138532196082
982,2012-01-01,senate,20,DEM,75673.0,0.0,0.0,0.0,0.0,0.0,0.0,75672.0,75672.0,1.0
983,2012-01-01,senate,21,DEM,57805.0,0.0,0.0,0.0,0.0,0.0,0.0,57804.0,57804.0,1.0
984,2012-01-01,senate,22,DEM,67484.0,35730.0,0.0,0.0,0.0,0.0,35730.0,31753.0,67483.0,0.653826031352336
985,2012-01-01,senate,23,DEM,71919.0,35467.0,0.0,0.0,0.0,0.0,35467.0,36451.0,71918.0,0.6697241726109548
986,2012-01-01,senate,24,REP,0.0,51230.0,13605.0,0.0,0.0,0.0,51229.0,0.0,51229.0,0.0
987,2012-01-01,senate,25,DEM,44560.0,39506.0,0.0,0.0,0.0,0.0,39506.0,5053.0,44559.0,0.5300597149858445
988,2012-01-01,senate,26,REP,37092.0,58276.0,0.0,0.0,0.0,0.0,21183.0,37092.0,58275.0,0.38893549198892713
989,2012-01-01,senate,27,REP,41870.0,56865.0,0.0,0.0,0.0,0.0,14994.0,41870.0,56864.0,0.424064414847825
990,2012-01-01,senate,28,DEM,80689.0,0.0,0.0,0.0,0.0,0.0,0.0,80688.0,80688.0,1.0
991,2012-01-01,senate,29,REP,0.0,65000.0,0.0,0.0,0.0,0.0,64999.0,0.0,64999.0,0.0
992,2012-01-01,senate,3,DEM,65851.0,0.0,0.0,0.0,0.0,0.0,0.0,65850.0,65850.0,1.0
993,2012-01-01,senate,30,REP,27416.0,49417.0,0.0,0.0,0.0,0.0,22000.0,27416.0,49416.0,0.35682584306222587
994,2012-01-01,senate,31,REP,32298.0,71806.0,0.0,0.0,0.0,0.0,39507.0,32298.0,71805.0,0.31024744486282946
995,2012-01-01,senate,32,DEM,57803.0,21387.0,0.0,0.0,0.0,0.0,21387.0,36415.0,57802.0,0.7299280212147998
996,2012-01-01,senate,33,REP,0.0,61664.0,0.0,0.0,0.0,0.0,61663.0,0.0,61663.0,0.0
997,2012-01-01,senate,34,REP,0.0,62728.0,0.0,0.0,0.0,0.0,62727.0,0.0,62727.0,0.0
998,2012-01-01,senate,35,REP,0.0,62213.0,0.0,0.0,0.0,0.0,62212.0,0.0,62212.0,0.0
999,2012-01-01,senate,36,REP,0.0,60957.0,0.0,0.0,0.0,0.0,60956.0,0.0,60956.0,0.0
1000,2012-01-01,senate,37,DEM,51376.0,25325.0,0.0,0.0,0.0,0.0,25325.0,26050.0,51375.0,0.6698217754657697
1001,2012-01-01,senate,38,DEM,65715.0,16214.0,0.0,0.0,0.0,0.0,16214.0,49500.0,65714.0,0.8020969375923055
1002,2012-01-01,senate,39,REP,38025.0,61006.0,0.0,0.0,0.0,0.0,22980.0,38025.0,61005.0,0.3839706758489766
1003,2012-01-01,senate,4,DEM,63666.0,24363.0,0.0,0.0,0.0,0.0,24363.0,39302.0,63665.0,0.723238932624476
1004,2012-01-01,senate,40,DEM,63925.0,12075.0,0.0,0.0,0.0,0.0,12075.0,51849.0,63924.0,0.8411184210526316
1005,2012-01-01,senate,41,REP,0.0,64153.0,0.0,0.0,0.0,0.0,64152.0,0.0,64152.0,0.0
1006,2012-01-01,senate,42,REP,29757.0,54128.0,0.0,0.0,0.0,0.0,24370.0,29757.0,54127.0,0.35473564999701973
1007,2012-01-01,senate,43,REP,0.0,57752.0,0.0,0.0,0.0,0.0,57751.0,0.0,57751.0,0.0
1008,2012-01-01,senate,44,REP,31197.0,60167.0,0.0,0.0,0.0,0.0,28969.0,31197.0,60166.0,0.3414583424543584
1009,2012-01-01,senate,45,REP,32913.0,50848.0,0.0,0.0,0.0,0.0,17934.0,32913.0,50847.0,0.3929394348205012
1010,2012-01-01,senate,46,REP,32409.0,43904.0,2144.0,0.0,0.0,0.0,11494.0,32409.0,43903.0,0.4246851781478909
1011,2012-01-01,senate,47,REP,35799.0,46415.0,0.0,0.0,0.0,0.0,10615.0,35799.0,46414.0,0.43543678692193544
1012,2012-01-01,senate,48,REP,0.0,62736.0,0.0,0.0,0.0,0.0,62735.0,0.0,62735.0,0.0
1013,2012-01-01,senate,49,DEM,61826.0,37953.0,0.0,0.0,0.0,0.0,37953.0,23872.0,61825.0,0.6196293809318594
1014,2012-01-01,senate,5,DEM,59648.0,0.0,0.0,0.0,0.0,0.0,0.0,59647.0,59647.0,1.0
1015,2012-01-01,senate,50,REP,37873.0,50421.0,0.0,0.0,0.0,0.0,12547.0,37873.0,50420.0,0.428941943959952
1016,2012-01-01,senate,6,REP,0.0,38572.0,0.0,0.0,0.0,0.0,38571.0,0.0,38571.0,0.0
1017,2012-01-01,senate,7,REP,0.0,60120.0,0.0,0.0,0.0,0.0,60119.0,0.0,60119.0,0.0
1018,2012-01-01,senate,8,REP,38919.0,58282.0,0.0,0.0,0.0,0.0,19362.0,38919.0,58281.0,0.4003971152560159
1019,2012-01-01,senate,9,REP,44817.0,52955.0,0.0,0.0,0.0,0.0,8137.0,44817.0,52954.0,0.4583827680726588
1020,2014-01-01,house,1,REP,10082.0,15713.0,0.0,0.0,0.0,0.0,5630.0,10082.0,15712.0,0.3908509401046715
1021,2014-01-01,house,2,REP,10259.0,13423.0,0.0,0.0,0.0,0.0,3163.0,10259.0,13422.0,0.4331982096106748
1022,2014-01-01,house,3,REP,10524.0,14584.0,0.0,0.0,0.0,0.0,4059.0,10524.0,14583.0,0.4191492751314322
1023,2014-01-01,house,4,REP,0.0,15933.0,0.0,0.0,0.0,0.0,15932.0,0.0,15932.0,0.0
1024,2014-01-01,house,5,DEM,14430.0,6620.0,0.0,0.0,0.0,0.0,6620.0,7809.0,14429.0,0.6855106888361046
1025,2014-01-01,house,6,DEM,16523.0,14319.0,0.0,0.0,0.0,0.0,14319.0,2203.0,16522.0,0.5357304973737111
1026,2014-01-01,house,7,DEM,18628.0,0.0,0.0,0.0,0.0,0.0,0.0,18627.0,18627.0,1.0
1027,2014-01-01,house,8,REP,10981.0,17035.0,0.0,0.0,0.0,0.0,6053.0,10981.0,17034.0,0.39195459737292976
1028,2014-01-01,house,9,REP,8957.0,13474.0,0.0,0.0,0.0,0.0,4516.0,8957.0,13473.0,0.3993134501359725
1029,2014-01-01,house,10,REP,0.0,19577.0,0.0,0.0,0.0,0.0,19576.0,0.0,19576.0,0.0
1030,2014-01-01,house,11,DEM,14799.0,9268.0,0.0,0.0,0.0,0.0,9268.0,5530.0,14798.0,0.6149083807703495
1031,2014-01-01,house,12,DEM,16301.0,0.0,0.0,0.0,0.0,0.0,0.0,16300.0,16300.0,1.0
1032,2014-01-01,house,13,REP,8659.0,19946.0,0.0,0.0,0.0,0.0,11286.0,8659.0,19945.0,0.30270931655305017
1033,2014-01-01,house,14,REP,0.0,10740.0,0.0,0.0,0.0,0.0,10739.0,0.0,10739.0,0.0
1034,2014-01-01,house,15,REP,0.0,8221.0,0.0,0.0,0.0,0.0,8220.0,0.0,8220.0,0.0
1035,2014-01-01,house,16,REP,7091.0,14049.0,0.0,0.0,0.0,0.0,6957.0,7091.0,14048.0,0.33543046357615897
1036,2014-01-01,house,17,REP,10251.0,20945.0,0.0,0.0,0.0,0.0,10693.0,10251.0,20944.0,0.3285998204898064
1037,2014-01-01,house,18,DEM,14786.0,0.0,0.0,0.0,0.0,0.0,0.0,14785.0,14785.0,1.0
1038,2014-01-01,house,19,REP,0.0,18467.0,0.0,0.0,0.0,0.0,18466.0,0.0,18466.0,0.0
1039,2014-01-01,house,20,REP,10252.0,16844.0,0.0,0.0,0.0,0.0,6591.0,10252.0,16843.0,0.37835842928845587
1040,2014-01-01,house,21,DEM,15937.0,0.0,0.0,0.0,0.0,0.0,0.0,15936.0,15936.0,1.0
1041,2014-01-01,house,22,DEM,12208.0,11274.0,0.0,0.0,0.0,0.0,11274.0,933.0,12207.0,0.519887573460523
1042,2014-01-01,house,23,DEM,18660.0,0.0,0.0,0.0,0.0,0.0,0.0,18659.0,18659.0,1.0
1043,2014-01-01,house,24,DEM,15427.0,0.0,0.0,0.0,0.0,0.0,0.0,15426.0,15426.0,1.0
1044,2014-01-01,house,25,REP,8990.0,19163.0,0.0,0.0,0.0,0.0,10172.0,8990.0,19162.0,0.319326537136362
1045,2014-01-01,house,26,REP,0.0,18754.0,0.0,0.0,0.0,0.0,18753.0,0.0,18753.0,0.0
1046,2014-01-01,house,27,DEM,17446.0,0.0,0.0,0.0,0.0,0.0,0.0,17445.0,17445.0,1.0
1047,2014-01-01,house,28,REP,0.0,17487.0,0.0,0.0,0.0,0.0,17486.0,0.0,17486.0,0.0
1048,2014-01-01,house,29,DEM,22667.0,0.0,0.0,0.0,0.0,0.0,0.0,22666.0,22666.0,1.0
1049,2014-01-01,house,30,DEM,23535.0,0.0,0.0,0.0,0.0,0.0,0.0,23534.0,23534.0,1.0
1050,2014-01-01,house,31,DEM,20745.0,2780.0,0.0,0.0,0.0,0.0,2780.0,17964.0,20744.0,0.8818278427205101
1051,2014-01-01,house,32,DEM,19931.0,0.0,0.0,0.0,0.0,0.0,0.0,19930.0,19930.0,1.0
1052,2014-01-01,house,33,DEM,18552.0,2707.0,0.0,0.0,0.0,0.0,2707.0,15844.0,18551.0,0.8726656945293758
1053,2014-01-01,house,34,DEM,22929.0,0.0,0.0,0.0,0.0,0.0,0.0,22928.0,22928.0,1.0
1054,2014-01-01,house,35,REP,12336.0,15891.0,0.0,0.0,0.0,0.0,3554.0,12336.0,15890.0,0.43702837708576897
1055,2014-01-01,house,36,REP,16097.0,19159.0,0.0,0.0,0.0,0.0,3061.0,16097.0,19158.0,0.45657476741547537
1056,2014-01-01,house,37,REP,0.0,20972.0,0.0,0.0,0.0,0.0,20971.0,0.0,20971.0,0.0
1057,2014-01-01,house,38,DEM,17883.0,4498.0,0.0,0.0,0.0,0.0,4498.0,13384.0,17882.0,0.799025959519235
1058,2014-01-01,house,39,DEM,18823.0,0.0,0.0,0.0,0.0,0.0,0.0,18822.0,18822.0,1.0
1059,2014-01-01,house,40,REP,13567.0,16120.0,0.0,0.0,0.0,0.0,2552.0,13567.0,16119.0,0.4570013810758918
1060,2014-01-01,house,41,DEM,15160.0,14383.0,0.0,0.0,0.0,0.0,14383.0,776.0,15159.0,0.5131503232576244
1061,2014-01-01,house,42,DEM,13708.0,0.0,0.0,0.0,0.0,0.0,0.0,13707.0,13707.0,1.0
1062,2014-01-01,house,43,DEM,15955.0,0.0,0.0,0.0,0.0,0.0,0.0,15954.0,15954.0,1.0
1063,2014-01-01,house,44,DEM,10171.0,9200.0,0.0,0.0,0.0,0.0,9200.0,970.0,10170.0,0.5250632388622167
1064,2014-01-01,house,45,REP,0.0,12813.0,0.0,0.0,0.0,0.0,12812.0,0.0,12812.0,0.0
1065,2014-01-01,house,46,DEM,11551.0,10073.0,0.0,0.0,0.0,0.0,10073.0,1477.0,11550.0,0.5341749907510174
1066,2014-01-01,house,47,DEM,9978.0,0.0,0.0,0.0,0.0,0.0,0.0,9977.0,9977.0,1.0
1067,2014-01-01,house,48,DEM,16119.0,0.0,0.0,0.0,0.0,0.0,0.0,16118.0,16118.0,1.0
1068,2014-01-01,house,49,REP,19290.0,20588.0,0.0,0.0,0.0,0.0,1297.0,19290.0,20587.0,0.4837253623551833
1069,2014-01-01,house,50,DEM,18574.0,13920.0,0.0,0.0,0.0,0.0,13920.0,4653.0,18573.0,0.5716132209023205
1070,2014-01-01,house,51,DEM,10755.0,9182.0,0.0,0.0,0.0,0.0,9182.0,1572.0,10754.0,0.5394492651853338
1071,2014-01-01,house,52,REP,0.0,21751.0,0.0,0.0,0.0,0.0,21750.0,0.0,21750.0,0.0
1072,2014-01-01,house,53,REP,8707.0,10966.0,0.0,0.0,0.0,0.0,2258.0,8707.0,10965.0,0.4425862857723784
1073,2014-01-01,house,54,DEM,16875.0,13156.0,0.0,0.0,0.0,0.0,13156.0,3718.0,16874.0,0.5619193500049948
1074,2014-01-01,house,55,REP,8698.0,12484.0,0.0,0.0,0.0,0.0,3785.0,8698.0,12483.0,0.41063166839769616
1075,2014-01-01,house,56,DEM,25601.0,5932.0,0.0,0.0,0.0,0.0,5932.0,19668.0,25600.0,0.811879618177782
1076,2014-01-01,house,57,DEM,17577.0,0.0,0.0,0.0,0.0,0.0,0.0,17576.0,17576.0,1.0
1077,2014-01-01,house,58,DEM,18108.0,0.0,0.0,0.0,0.0,0.0,0.0,18107.0,18107.0,1.0
1078,2014-01-01,house,59,REP,11925.0,19784.0,1155.0,0.0,0.0,0.0,7858.0,11925.0,19783.0,0.37607619287899335
1079,2014-01-01,house,60,DEM,13373.0,0.0,0.0,0.0,0.0,0.0,0.0,13372.0,13372.0,1.0
1080,2014-01-01,house,61,REP,9303.0,19030.0,0.0,0.0,0.0,0.0,9726.0,9303.0,19029.0,0.32834503935340414
1081,2014-01-01,house,62,REP,11504.0,18841.0,0.0,0.0,0.0,0.0,7336.0,11504.0,18840.0,0.37910693689240405
1082,2014-01-01,house,63,REP,9834.0,13041.0,0.0,0.0,0.0,0.0,3206.0,9834.0,13040.0,0.4299016393442623
1083,2014-01-01,house,64,REP,0.0,13346.0,0.0,0.0,0.0,0.0,13345.0,0.0,13345.0,0.0
1084,2014-01-01,house,65,REP,8416.0,15808.0,0.0,0.0,0.0,0.0,7391.0,8416.0,15807.0,0.3474240422721268
1085,2014-01-01,house,66,DEM,14697.0,0.0,0.0,0.0,0.0,0.0,0.0,14696.0,14696.0,1.0
